Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"08/06/2022 10:30:17","07/06/2022","Calorific Value, Stornoway","93.0000","08/06/2022 10:35:57",""
"08/06/2022 10:30:17","07/06/2022","Calorific Value, Stranraer","38.8000","08/06/2022 10:35:57",""
"08/06/2022 10:30:17","07/06/2022","Calorific Value, Thurso","38.8000","08/06/2022 10:35:57",""
"08/06/2022 10:30:17","07/06/2022","Calorific Value, Wick","38.8000","08/06/2022 10:35:57",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(EA)","39.6000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(EM)","40.0000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(NE)","40.4000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(NO)","40.0000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(NT)","39.6000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(NW)","40.2000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(SC)","39.7000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(SE)","39.6000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(SO)","39.6000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(SW)","39.4000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(WM)","40.3000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(WN)","40.3000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","07/06/2022","Calorific Value, LDZ(WS)","39.3000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, Campbeltown","38.8000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(EA)","39.6000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(EM)","40.0000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(NE)","40.3000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(NO)","40.0000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(NT)","39.6000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(NW)","40.1000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(SC)","39.7000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(SE)","39.0000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(SO)","39.5000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(SW)","39.3000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(WM)","39.8000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(WN)","40.3000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, LDZ(WS)","39.3000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, Oban","38.8000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, Stornoway","93.0000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, Stranraer","38.8000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, Thurso","38.8000","07/06/2022 10:35:35",""
"07/06/2022 10:30:15","06/06/2022","Calorific Value, Wick","38.8000","07/06/2022 10:35:35",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(EA)","39.5000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(EM)","40.0000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(NE)","40.3000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(NO)","40.1000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(NT)","39.5000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(NW)","40.2000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(SC)","39.6000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(SE)","39.6000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(SO)","39.5000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(SW)","39.4000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(WM)","39.9000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(WN)","40.3000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","06/06/2022","Calorific Value, LDZ(WS)","39.2000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, Campbeltown","38.8000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(EA)","39.6000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(EM)","39.9000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(NE)","40.3000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(NO)","40.1000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(NT)","39.6000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(NW)","40.0000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(SC)","39.6000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(SE)","39.2000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(SO)","39.6000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(SW)","39.2000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(WM)","39.8000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(WN)","40.3000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, LDZ(WS)","39.3000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, Oban","38.8000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, Stornoway","93.0000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, Stranraer","38.8000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, Thurso","38.8000","06/06/2022 10:33:59",""
"06/06/2022 10:30:14","05/06/2022","Calorific Value, Wick","38.8000","06/06/2022 10:33:59",""
"05/06/2022 16:00:16","01/06/2022","Calorific Value, LDZ(SW)","39.1000","05/06/2022 16:04:17",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(EA)","39.6000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(EM)","40.0000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(NE)","40.3000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(NO)","40.2000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(NT)","39.6000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(NW)","40.0000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(SC)","39.5000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(SE)","39.6000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(SO)","39.6000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(SW)","39.3000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(WM)","39.8000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(WN)","40.3000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","05/06/2022","Calorific Value, LDZ(WS)","39.3000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, Campbeltown","38.8000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(EA)","39.6000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(EM)","39.9000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(NE)","40.3000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(NO)","40.2000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(NT)","39.6000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(NW)","39.9000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(SC)","39.6000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(SE)","39.2000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(SO)","39.5000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(SW)","39.2000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(WM)","39.8000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(WN)","40.3000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, LDZ(WS)","39.2000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, Oban","38.8000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, Stornoway","93.0000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, Stranraer","38.8000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, Thurso","38.8000","05/06/2022 10:35:39",""
"05/06/2022 10:30:16","04/06/2022","Calorific Value, Wick","38.8000","05/06/2022 10:35:39",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(EA)","39.6000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(EM)","40.0000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(NE)","40.3000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(NO)","40.2000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(NT)","39.6000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(NW)","40.0000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(SC)","39.8000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(SE)","39.7000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(SO)","39.4000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(SW)","39.4000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(WM)","40.2000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(WN)","40.4000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","04/06/2022","Calorific Value, LDZ(WS)","39.3000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, Campbeltown","38.8000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(EA)","39.6000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(EM)","39.9000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(NE)","40.3000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(NO)","40.2000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(NT)","39.6000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(NW)","39.9000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(SC)","39.9000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(SE)","39.2000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(SO)","39.5000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(SW)","39.2000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(WM)","39.7000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(WN)","40.2000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, LDZ(WS)","39.2000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, Oban","38.8000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, Stornoway","93.0000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, Stranraer","38.8000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, Thurso","38.8000","04/06/2022 10:34:17",""
"04/06/2022 10:30:11","03/06/2022","Calorific Value, Wick","38.8000","04/06/2022 10:34:17",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(EA)","39.5000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(EM)","40.0000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(NE)","40.3000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(NO)","40.2000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(NT)","39.4000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(NW)","39.9000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(SC)","39.9000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(SE)","39.6000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(SO)","39.4000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(SW)","39.4000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(WM)","40.3000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(WN)","39.8000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","03/06/2022","Calorific Value, LDZ(WS)","39.2000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, Campbeltown","38.8000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(EA)","39.6000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(EM)","39.9000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(NE)","40.3000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(NO)","40.2000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(NT)","39.7000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(NW)","40.0000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(SC)","39.8000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(SE)","39.1000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(SO)","39.5000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(SW)","39.1000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(WM)","39.2000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(WN)","40.0000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, LDZ(WS)","39.2000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, Oban","38.8000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, Stornoway","93.0000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, Stranraer","38.8000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, Thurso","38.8000","03/06/2022 10:34:11",""
"03/06/2022 10:30:18","02/06/2022","Calorific Value, Wick","38.8000","03/06/2022 10:34:11",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(EA)","39.6000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(EM)","39.9000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(NE)","40.4000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(NO)","40.3000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(NT)","39.7000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(NW)","39.8000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(SC)","39.8000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(SE)","39.2000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(SO)","39.7000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(SW)","39.4000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(WM)","40.3000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(WN)","40.0000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","02/06/2022","Calorific Value, LDZ(WS)","39.2000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, Campbeltown","38.8000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(EA)","39.5000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(EM)","39.9000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(NE)","40.4000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(NO)","40.2000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(NT)","39.5000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(NW)","40.0000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(SC)","39.9000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(SE)","39.3000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(SO)","39.5000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(SW)","39.2000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(WM)","39.7000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(WN)","40.0000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, LDZ(WS)","39.2000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, Oban","38.8000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, Stornoway","93.0000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, Stranraer","38.8000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, Thurso","38.8000","02/06/2022 10:33:50",""
"02/06/2022 10:30:17","01/06/2022","Calorific Value, Wick","38.8000","02/06/2022 10:33:50",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(EA)","39.5000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(EM)","39.8000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(NE)","40.4000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(NO)","40.2000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(NT)","39.4000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(NW)","39.9000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(SC)","39.9000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(SE)","39.7000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(SO)","39.4000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(SW)","39.4000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(WM)","40.3000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(WN)","40.1000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","01/06/2022","Calorific Value, LDZ(WS)","39.1000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, Campbeltown","38.8000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(EA)","39.6000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(EM)","39.8000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(NE)","40.4000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(NO)","40.2000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(NT)","39.6000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(NW)","39.9000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(SC)","39.9000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(SE)","39.3000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(SO)","39.5000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(SW)","39.1000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(WM)","39.6000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(WN)","40.0000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, LDZ(WS)","39.1000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, Oban","38.8000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, Stornoway","93.0000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, Stranraer","38.8000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, Thurso","38.8000","01/06/2022 10:34:14",""
"01/06/2022 10:30:14","31/05/2022","Calorific Value, Wick","38.8000","01/06/2022 10:34:14",""
"31/05/2022 16:00:20","26/05/2022","Calorific Value, LDZ(NE)","38.0000","31/05/2022 16:03:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(EA)","39.7000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(EM)","39.8000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(NE)","40.3000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(NO)","40.1000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(NT)","39.8000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(NW)","39.9000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(SC)","39.8000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(SE)","39.6000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(SO)","39.6000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(SW)","39.3000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(WM)","39.6000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(WN)","39.8000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","31/05/2022","Calorific Value, LDZ(WS)","39.1000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","30/05/2022","Calorific Value, Campbeltown","38.8000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","30/05/2022","Calorific Value, LDZ(EA)","39.6000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","30/05/2022","Calorific Value, LDZ(EM)","39.9000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","30/05/2022","Calorific Value, LDZ(NE)","40.4000","31/05/2022 10:33:54",""
"31/05/2022 10:30:10","30/05/2022","Calorific Value, LDZ(NO)","40.1000","31/05/2022 10:33:54",""
